t1;t2;t3;Tavg;h1;h2;h3;Havg;Status
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;36;36;36.00;15;15;14;14.67;Cooling
36;36;36;36.00;15;15;14;14.67;Cooling
36;36;36;36.00;15;15;14;14.67;Cooling
36;36;36;36.00;15;15;14;14.67;Cooling
36;36;36;36.00;15;15;14;14.67;Cooling
36;36;36;36.00;15;15;14;14.67;Cooling
36;36;36;36.00;15;15;14;14.67;Cooling
36;36;36;36.00;15;15;14;14.67;Cooling
36;36;36;36.00;15;15;14;14.67;Cooling
36;35;36;35.67;15;15;14;14.67;Idle
36;35;36;35.67;15;15;15;15.00;Idle
36;35;36;35.67;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;37;36.00;15;15;15;15.00;Cooling
36;35;37;36.00;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;14;14.67;Cooling
36;36;36;36.00;15;15;14;14.67;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;35;36;35.67;15;15;15;15.00;Idle
36;35;36;35.67;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;37;36.00;15;15;15;15.00;Cooling
36;35;37;36.00;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;37;36.00;15;15;15;15.00;Cooling
36;35;37;36.00;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;35;36;35.67;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
34;34;34;34.00;16;16;16;16.00;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;37;36.33;15;15;15;15.00;Cooling
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;36;36;36.00;15;15;15;15.00;Idle
36;35;36;35.67;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;35;34.67;15;16;15;15.33;Heating
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
35;35;36;35.33;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;36;35.67;15;15;15;15.00;Cooling
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
36;35;35;35.33;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;35;35.00;15;15;15;15.00;Idle
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;35;34;34.67;15;15;16;15.33;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
35;34;34;34.33;15;16;16;15.67;Heating
34;34;34;34.00;16;16;16;16.00;Heating
